"Code","Year","Estimate","Low","High"
"COG",2004,326.05536,217.24911,462.08673
"LAO",2020,1.4843,1.07176,1.96751
"ZAF",2007,1.25216,1.25216,1.25216
"ECU",2012,0.06164,0.06164,0.06164
"HTI",2007,8.75203,5.16671,13.70629
"TCD",2012,215.88415,151.39267,296.05497
"LKA",2022,0,0,0
"UGA",2012,375.85258,296.04269,470.29022
"KOR",2021,0.07549,0.07549,0.07549
"BTN",2003,8.06578,8.06578,8.06578
"GHA",2016,239.26907,185.21541,304.57778
"DOM",2006,0.88139,0.72046,1.04814
"SAU",2000,3.80916,3.80916,3.80916
"SLB",2006,579.20962,306.52039,958.57427
"GAB",2006,134.06089,86.00058,200.17587
"GAB",2017,226.37999,113.59934,407.39136
"ZAF",2002,3.25889,3.25889,3.25889
"IND",2016,6.70089,5.30947,8.98722
"EUR",2003,0.53355,0.53355,0.53355
"PRK",2017,0.45606,NA,NA
"YEM",2009,42.06641,21.33884,100.86755
"PER",2023,2.18826,1.79513,2.61075
"SYR",2022,0,0,0
"NER",2007,315.3735,201.59107,468.43015
"AGO",2021,248.65088,151.02632,384.6273
"LBR",2016,370.25003,299.29999,455.91726
"LBR",2011,311.22758,233.15495,407.97625
"IRQ",2011,0,0,0
"SEN",2007,98.5651,28.95564,180.69438
"IRQ",2003,0.09959,0.09959,0.09959
"OMN",2017,0,0,0
"SLB",2003,518.2788,363.11645,751.33372
"OMN",2001,0.00087,0.00087,0.00087
"CRI",2002,0.71574,0.71574,0.71574
"BRA",2004,13.93464,12.96238,15.12637
"GMB",2008,246.85783,181.42456,320.48301
"DOM",2010,0.59196,0.48326,0.7064
"PRY",2003,7.23855,7.23855,7.23855
"BEN",2015,392.83631,307.00079,497.82251
"PRY",2007,6.68042,6.68042,6.68042
"COD",2015,300.70516,230.20386,386.14427
"IDN",2019,2.84173,2.59379,3.12027
"ARE",2015,0,0,0
"ARG",2012,0,0,0
"COM",2004,61.30662,41.09839,82.40859
"GTM",2017,0.3861,0.34341,0.44527
"GMB",2018,81.74587,59.90543,105.38727
"MAR",2014,0,0,0
"ECU",2018,0.17108,0.17108,0.17108
"PNG",2021,123.55187,85.77253,164.79212
"DOM",2016,0.14384,0.12457,0.16535
"SAU",2014,0.00965,0.00965,0.00965
"IDN",2009,5.28388,4.36409,6.50273
"BWA",2000,17.21653,11.85262,29.18622
"CMR",2007,410.66037,328.37313,508.43651
"MRT",2001,91.83618,45.93133,164.08409
"OMN",2022,0,0,0
"GHA",2015,274.27316,212.70385,344.96688
"SWZ",2004,1.91025,1.91025,1.91025
"IND",2023,1.51631,1.20632,2.0308
"SYR",2014,0,0,0
"AFR",2004,335.64987,306.60528,378.96516
"AMR",2013,4.10363,3.78611,4.48706
"KHM",2002,38.16367,27.95912,50.81438
"SLE",2021,322.22251,198.51482,487.91795
"VNM",2010,0.27175,0.27175,0.27175
"UGA",2013,331.74744,252.58631,426.33165
"PNG",2014,189.34477,109.71821,295.25322
"RWA",2010,104.65321,72.56575,137.8082
"BWA",2023,0.47313,0.36124,0.66471
"NPL",2003,1.2742,1.2742,1.2742
"VEN",2000,2.89619,2.53764,3.44533
"MRT",2021,41.23109,14.42703,79.95739
"UGA",2011,393.98389,311.03833,490.06641
"KOR",2000,1.27777,1.27777,1.27777
"BDI",2021,296.80596,181.92777,461.36934
"CHN",2000,0.01511,0.01511,0.01511
"SWZ",2014,1.22264,NA,NA
"MDG",2008,29.89838,15.34011,52.55344
"SLB",2019,195.7551,151.5206,262.97792
"YEM",2004,67.23548,31.04345,299.41723
"SDN",2015,40.25786,26.30715,59.41108
"SSD",2014,271.28371,205.2233,354.04868
"IDN",2012,7.11133,6.40871,7.92648
"BLZ",2014,0.07892,0.07892,0.07892
"NAM",2006,43.12044,25.95023,71.02953
"GUF",2006,41.08768,36.39292,48.34399
"COD",2020,333.87636,251.29354,433.47618
"IND",2018,3.62583,2.93367,4.64502
"SUR",2009,31.127,31.127,31.127
"GIN",2013,408.21952,325.05265,505.53444
"GUY",2023,42.66337,36.19516,49.58949
"HND",2007,2.10829,1.57537,2.66305
"BDI",2011,163.64598,118.06981,221.51161
"ZMB",2021,180.33278,115.87802,271.23497
"SDN",2004,52.24789,32.32034,79.49117
"SOM",2002,133.16499,85.82048,197.44952
"MLI",2006,395.0791,274.75018,561.08215
"PHL",2022,0.12337,0.08689,0.16591
"COM",2021,12.87868,NA,NA
"SLV",2006,0.04021,0.04021,0.04021
"PRK",2020,0.17803,0.17803,0.17803
"PRK",2002,10.56054,10.56054,10.56054
"HND",2003,3.21094,2.34129,4.12247
"VEN",2001,1.90825,1.67446,2.26808
"SLV",2009,0.0171,0.0171,0.0171
"YEM",2011,44.65442,27.895,73.6977
"ARE",2014,0,0,0
"CAF",2009,416.62438,303.66955,558.4114
"SSD",2012,282.18773,215.91257,362.97381
"EUR",2007,0.03892,0.03892,0.03892
"BTN",2017,0.01971,0.01971,0.01971
"COL",2000,24.3491,17.81992,31.13232
"ERI",2015,20.61473,13.21471,28.803
"AZE",2012,0.01391,0.01391,0.01391
"BDI",2006,276.7893,206.5121,363.04392
"AGO",2017,217.6337,165.64664,281.65375
"BEN",2006,499.95203,408.11901,603.8194
"CMR",2008,392.81426,310.70178,488.3289
"SLE",2010,457.69563,344.33746,592.83015
"TCD",2014,211.86738,124.33588,335.7763
"SSD",2008,272.54856,221.52012,333.78709
"MAR",2021,0,0,0
"EGY",2006,0,0,0
"DOM",2022,0.05173,0.05173,0.05173
"PAK",2008,4.09987,1.5189,10.60923
"KEN",2017,64.07433,44.49336,89.85021
"CMR",2010,295.38486,227.80892,376.03347
"EGY",2002,0,0,0
"VNM",2014,0.23313,0.23313,0.23313
"TKM",2002,0.05806,0.05806,0.05806
"MEX",2001,2.35427,2.35427,2.35427
"GNQ",2010,286.71542,201.41968,398.5397
"GLOBAL",2012,63.67751,59.18297,69.38899
"BOL",2012,2.10619,1.65174,2.58516
"MLI",2005,419.83401,291.44042,605.11052
"MRT",2004,85.50499,31.22091,158.72063
"LKA",2007,0.04201,0.04201,0.04201
"THA",2018,0.37728,0.37728,0.37728
"NIC",2001,2.96497,2.46511,3.49677
"AMR",2022,3.45485,3.21245,3.7226
"KOR",2006,0.61033,0.61033,0.61033
"GHA",2001,413.03337,331.41551,509.23271
"HTI",2004,9.71371,5.52433,15.7335
"DJI",2014,12.55258,NA,NA
"AMR",2011,4.49437,4.15528,4.90642
"PRK",2000,9.79074,9.79074,9.79074
"SLB",2020,154.6958,134.65039,181.84249
"COG",2010,215.91627,142.45614,316.28962
"ZWE",2000,102.58844,24.9536,254.89725
"DOM",2004,0.60736,0.4959,0.72341
"AFR",2018,230.92844,211.98658,252.3092
"COL",2022,8.87748,6.73643,11.09124
"LAO",2012,23.56652,17.10364,31.10184
"SUR",2018,0.32751,0.32751,0.32751
"PAN",2022,1.60962,NA,NA
"GTM",2011,0.71354,0.63563,0.82378
"DJI",2010,1.44779,NA,NA
"BLZ",2001,6.78021,6.78021,6.78021
"BDI",2013,170.80496,118.06496,241.06952
"EMR",2008,8.63467,6.76264,12.14033
"GHA",2012,370.60678,304.3043,447.54567
"DJI",2016,17.76251,NA,NA
"TKM",2004,0.00931,0.00931,0.00931
"CAF",2001,430.76301,306.34531,591.59777
"PAK",2021,2.14853,1.71044,2.87389
"GEO",2012,0,0,0
"BLZ",2015,0.0366,0.0366,0.0366
"TGO",2014,367.17007,294.694,448.58717
"MYS",2003,6.42028,6.42028,6.42028
"ARM",2010,0,0,0
"IND",2002,18.46453,14.32998,24.0212
"MEX",2019,0.23179,0.23179,0.23179
"DOM",2008,0.44851,0.36772,0.53271
"ZAF",2006,2.41968,2.41968,2.41968
"CRI",2001,0.9714,0.9714,0.9714
"COM",2010,55.79718,NA,NA
"BGD",2000,6.61675,2.92083,10.53253
"UZB",2005,3.87009,3.87009,3.87009
"GNQ",2006,358.81003,260.54296,479.77171
"PER",2002,12.03241,9.77465,14.4295
"ZMB",2005,260.39347,196.81788,340.02421
"HTI",2018,1.63365,1.08852,2.21023
"CIV",2019,276.20482,190.13979,388.74393
"COL",2014,5.53141,4.20685,6.90651
"PHL",2019,0.21053,0.14755,0.28229
"BLZ",2007,4.13591,4.13591,4.13591
"CAF",2003,444.54394,327.27206,591.45962
"BDI",2000,416.86454,285.77306,582.68905
"HND",2002,4.01752,2.92369,5.15878
"BEN",2014,369.53381,279.99498,479.0981
"COG",2022,214.98304,140.03691,317.49118
"SLV",2005,0.05496,0.05496,0.05496
"NIC",2013,0.27935,0.23206,0.32987
"PRY",2006,4.13755,4.13755,4.13755
"EMR",2013,8.77289,6.99895,11.8332
"HND",2009,1.73892,1.33047,2.1564
"GLOBAL",2014,59.23489,55.04672,64.19271
"IRN",2018,0,0,0
"SYR",2010,0,0,0
"GNB",2012,126.93955,66.21789,219.56282
"SDN",2020,69.7139,34.49643,125.0933
"MWI",2022,226.74679,150.32754,325.4114
"LAO",2003,15.41733,10.94253,20.80518
"SWZ",2013,2.30091,NA,NA
"IND",2015,6.5624,5.42584,8.41882
"GUY",2011,52.08449,42.94692,61.91502
"PER",2019,3.58805,2.60836,5.03218
"SWZ",2005,0.92346,0.92346,0.92346
"LAO",2017,4.0005,2.89224,5.30044
"ERI",2008,7.37379,4.74975,10.28931
"NGA",2017,288.97983,229.07687,359.80387
"MYS",2011,3.38968,NA,NA
"KOR",2019,0.13384,0.13384,0.13384
"TLS",2021,0,0,0
"BWA",2004,1.01577,0.20866,3.01901
"RWA",2004,122.47899,43.48398,206.09997
"DJI",2006,3.07283,2.36695,3.77715
"MDG",2009,44.56572,26.47833,70.78054
"TJK",2017,0,0,0
"SLB",2017,156.79848,121.05168,212.15127
"COM",2001,65.07072,43.62048,87.46756
"COL",2020,10.1532,7.72343,12.67413
"GAB",2005,146.85052,96.09705,215.393
"KGZ",2019,0,0,0
"UGA",2016,282.76604,200.94264,372.93909
"AZE",2008,0.35006,0.35006,0.35006
"HTI",2022,2.55226,1.66567,3.5165
"CIV",2023,251.42809,170.09453,360.78837
"GAB",2010,232.71753,132.57446,385.48225
"HND",2020,0.12273,0.09426,0.15241
"HND",2005,3.46448,2.52292,4.45668
"GNB",2019,74.82355,29.52517,160.58302
"AFG",2020,8.39237,6.44811,10.63925
"ZAF",2010,1.53981,NA,NA
"ERI",2005,10.40127,6.18509,15.85977
"SLB",2009,146.80511,104.70725,209.90839
"HND",2018,0.10729,0.08061,0.13634
"BWA",2020,1.13354,0.78479,1.83228
"MOZ",2008,373.88856,302.02667,455.70947
"MMR",2017,2.67078,2.16254,3.20554
"BDI",2002,378.97406,264.7774,520.14547
"EUR",2013,0.00012,0.00012,0.00012
"SLB",2001,643.06743,350.02345,1042.41976
"KOR",2014,0.15745,0.15745,0.15745
"AFG",2009,12.96714,7.04795,21.4589
"IRQ",2006,0.00645,0.00645,0.00645
"AZE",2022,0,0,0
"LKA",2020,0,0,0
"NAM",2009,3.67996,0.48031,10.89559
"IRN",2015,0.19797,0.19797,0.19797
"SDN",2000,87.70887,58.38456,125.57618
"MMR",2023,17.96414,10.77719,73.23996
"KHM",2010,34.2484,28.1685,41.7329
"SYR",2015,0,0,0
"GAB",2002,292.50596,189.4452,427.73506
"SLV",2018,0,0,0
"CAF",2012,384.06536,263.97347,540.08005
"BEN",2000,412.48257,305.1959,541.40507
"NGA",2009,389.96037,319.67474,471.62002
"IDN",2005,5.14251,4.63782,5.74087
"NAM",2022,7.328,5.8256,8.98735
"TGO",2006,458.79709,355.83631,584.55387
"TUR",2006,0.17483,0.17483,0.17483
"EGY",2016,0,0,0
"VEN",2003,2.89734,2.55493,3.411
"LBR",2003,433.59356,289.48955,628.32224
"MWI",2014,259.61617,202.5308,327.54999
"TUR",2000,2.68818,2.68818,2.68818
"EUR",2014,6e-05,NA,NA
"BWA",2017,1.95501,1.50916,2.6717
"GUF",2007,46.58165,41.50856,54.27005
"CMR",2019,242.45558,186.29946,310.3117
"AZE",2000,8.11616,8.11616,8.11616
"DOM",2023,0.04054,0.04054,0.04054
"GNB",2009,107.6261,74.71717,150.57299
"VNM",2018,0.04416,0.04416,0.04416
"PHL",2021,0.16157,0.11413,0.2162
"MAR",2017,0,0,0
"AGO",2023,224.5298,132.10612,353.98612
"CRI",2021,0.10672,0.10672,0.10672
"VNM",2004,0.4207,0.4207,0.4207
"MDG",2016,63.37211,44.92011,86.44348
"SAU",2019,0.01163,0.01163,0.01163
"TUR",2003,2.0916,2.0916,2.0916
"NAM",2023,8.23825,6.52561,10.09927
"ECU",2016,0.12733,0.12733,0.12733
"CIV",2004,502.81409,403.89579,621.23403
"NAM",2017,44.8057,35.5832,54.88861
"GIN",2011,428.42183,348.55723,518.94082
"BEN",2022,377.90974,259.11714,534.26125
"SAU",2009,0.02233,0.02233,0.02233
"PRK",2018,0.36479,0.36479,0.36479
"GLOBAL",2006,73.04193,67.62247,80.18352
"MEX",2020,0.13243,0.13243,0.13243
"COL",2023,10.57265,8.03832,13.23811
"MYS",2000,13.82914,13.82914,13.82914
"TLS",2006,178.86266,111.17817,256.56058
"MLI",2010,373.59505,267.65325,514.53949
"CAF",2010,401.67728,281.4778,556.16214
"NGA",2008,402.01486,328.55853,486.986
"BEN",2007,486.84321,393.38094,594.5737
"BFA",2002,592.46862,474.93674,725.17207
"WPR",2014,2.7288,1.82218,3.96055
"IRN",2023,2.73264,NA,NA
"PAN",2009,0.34295,0.32996,0.36556
"SUR",2022,0,0,0
"KHM",2007,19.41385,14.25636,27.96083
"COD",2002,460.48814,365.26135,571.48236
"GUF",2023,1.1259,NA,NA
"AZE",2004,1.97678,1.97678,1.97678
"SWZ",2007,0.27505,0.27505,0.27505
"GHA",2010,367.73661,300.53516,444.2033
"SLV",2004,0.09188,0.09188,0.09188
"TGO",2002,440.00053,326.57962,580.90587
"IND",2000,19.9567,15.45933,25.93712
"DZA",2023,0,0,0
"GHA",2014,315.64798,253.68447,390.74093
"ZAF",2011,1.86168,NA,NA
"GMB",2003,285.25156,211.83557,371.48148
"KHM",2009,41.97064,32.6562,54.00487
"COM",2023,24.75226,NA,NA
"IDN",2004,4.76989,4.30417,5.31229
"AMR",2021,3.82497,3.56001,4.12921
"CPV",2007,0.13953,0.13953,0.13953
"GMB",2017,63.21309,47.01547,80.72216
"AFG",2012,9.35179,5.15279,15.09431
"SUR",2011,9.67624,NA,NA
"DOM",2011,0.38114,0.31105,0.45434
"RWA",2019,385.34591,299.19217,473.74431
"NPL",2017,0.07658,0.07658,0.07658
"HND",2010,1.75618,1.36332,2.17082
"SLB",2000,583.81797,306.45926,967.26576
"AGO",2016,192.00862,147.31125,244.62778
"BGD",2022,1.22988,1.04784,1.42408
"ARG",2003,0.64543,0.64543,0.64543
"HTI",2001,9.71371,5.56349,15.82485
"GNQ",2016,316.23818,199.65188,483.6394
"ARE",2019,0,0,0
"GLOBAL",2017,58.94551,54.6545,63.95936
"GAB",2008,152.50299,89.27229,243.7921
"BGD",2012,2.11675,1.8485,2.40798
"SYR",2004,5e-05,NA,NA
"SOM",2012,34.19834,23.85872,47.58355
"TZA",2021,131.64795,97.7471,172.59692
"MDG",2007,30.67507,8.71459,58.92435
"PRY",2002,14.65099,14.65099,14.65099
"KHM",2019,11.94697,10.30084,14.01999
"KOR",2016,0.16765,0.16765,0.16765
"CPV",2008,0.2685,0.2685,0.2685
"GNQ",2023,228.81991,137.01052,356.06732
"ARE",2022,0,0,0
"GHA",2005,319.57147,241.96725,413.55712
"MMR",2011,30.81042,23.79118,41.04182
"SWZ",2011,1.21089,NA,NA
"MYS",2013,0.85172,0.85172,0.85172
"KEN",2018,61.17636,42.34897,85.94425
"TUR",2010,0,0,0
"BDI",2008,204.74657,136.91623,294.07461
"SDN",2022,68.06696,33.71271,121.90338
"SLV",2021,0,0,0
"SEAR",2000,17.66137,14.27938,22.18293
"HTI",2017,3.42708,2.27506,4.63466
"PAN",2005,1.7394,1.67408,1.85023
"MYS",2002,11.42932,11.42932,11.42932
"AGO",2014,164.69243,125.60457,213.08733
"GUY",2003,50.68923,41.68111,60.80719
"MDG",2019,71.72675,49.144,96.15073
"SLB",2005,598.04621,319.55237,974.27245
"COL",2001,37.88138,28.01428,48.14338
"SEAR",2017,4.43206,3.69443,5.68679
"COD",2023,313.26829,234.67583,411.55308
"BRA",2021,3.47458,3.33828,3.70922
"COL",2019,11.15898,8.26978,14.34786
"MRT",2020,43.86201,14.66504,85.70193
"SLE",2009,459.1629,351.293,590.10066
"MWI",2017,219.69765,166.09747,287.07969
"UZB",2014,0,0,0
"SLB",2021,204.13264,167.81944,248.93929
"VUT",2019,4.32215,2.88714,6.37021
"VNM",2012,0.29769,0.29769,0.29769
"SUR",2006,42.41572,42.41572,42.41572
"HTI",2013,6.849,4.21814,10.63066
"BTN",2001,13.23489,13.23489,13.23489
"GHA",2023,193.90167,139.9373,260.04098
"EGY",2011,0,0,0
"NER",2012,427.96955,291.93101,606.12283
"GEO",2008,0.15224,0.15224,0.15224
"CRI",2010,0.06898,0.06898,0.06898
"PAN",2018,0.28255,0.25282,0.30546
"PRK",2021,0.22984,0.22984,0.22984
"TKM",2010,0,0,0
"AFG",2008,19.70537,10.32556,34.68418
"CAF",2019,323.82066,211.80025,475.41709
"MEX",2006,1.10565,1.10565,1.10565
"TLS",2004,267.84672,161.543,374.47866
"BDI",2023,245.05924,118.84047,458.03552
"MOZ",2012,378.04163,308.02013,455.73642
"KEN",2011,68.71365,50.83849,90.86659
"TCD",2015,214.40035,126.48026,333.22492
"VEN",2008,2.67216,2.38641,3.10363
"KEN",2015,69.3656,50.43921,93.64701
"IND",2005,22.48059,16.91647,30.98982
"PAK",2002,6.022,2.20026,14.95825
"PRY",2010,0.09682,0.09682,0.09682
"MLI",2008,369.17264,255.18985,516.0672
"IRQ",2016,0.001,0.001,0.001
"AFR",2013,253.0762,234.96317,274.73273
"NGA",2022,298.9976,215.4784,402.84616
"STP",2010,17.30454,NA,NA
"TGO",2020,241.52983,166.98982,339.462
"LKA",2014,0,0,0
"GAB",2001,321.93178,214.52854,463.73963
"MEX",2000,3.53443,3.53443,3.53443
"SYR",2017,0,0,0
"MLI",2001,396.21606,267.92385,571.15472
"NPL",2016,0.06245,0.06245,0.06245
"GUF",2018,4.11708,3.66677,4.74107
"EUR",2009,0.00892,0.00892,0.00892
"SEAR",2007,15.30461,11.76668,20.69111
"ECU",2014,0.02663,0.02663,0.02663
"EGY",2009,0,0,0
"MWI",2023,227.91618,141.17557,354.48444
"NER",2009,377.44617,271.13354,514.53428
"TJK",2018,0,0,0
"ZMB",2016,203.98443,157.2256,259.30478
"PNG",2009,211.08784,84.0094,371.85576
"COM",2007,57.75085,38.71453,77.62844
"BOL",2010,4.03925,3.14844,4.97292
"MAR",2022,0,0,0
"CPV",2018,0.01498,0.01498,0.01498
"ZWE",2011,67.44538,44.2448,93.21489
"KOR",2020,0.09807,0.09807,0.09807
"DJI",2019,60.50874,NA,NA
"KAZ",2016,0,0,0
"PHL",2000,1.73053,1.28917,2.22729
"MLI",2017,376.98457,266.42533,535.9864
"UZB",2011,0,0,0
"PER",2001,9.92076,7.86904,12.08373
"TUR",2014,0,0,0
"PRY",2011,0.00478,0.00478,0.00478
"GNB",2016,75.03058,29.79526,154.9045
"SUR",2019,1.16239,NA,NA
"AZE",2001,5.55351,5.55351,5.55351
"SEAR",2012,11.46613,9.03792,15.18314
"BLZ",2008,2.57132,2.57132,2.57132
"PHL",2016,0.2794,0.19915,0.37112
"CHN",2001,0.03971,0.03971,0.03971
"IRQ",2019,0,0,0
"ARG",2008,0.51949,0.51949,0.51949
"GEO",2016,0,0,0
"HND",2001,5.78382,4.21602,7.39808
"ZAF",2012,1.23107,NA,NA
"WPR",2023,2.27265,1.65899,2.93721
"AFR",2016,234.02655,215.70785,254.99239
"DOM",2019,0.25464,0.22448,0.2878
"PNG",2000,264.08387,83.56445,476.60665
"NIC",2009,0.15509,0.12897,0.18281
"KGZ",2016,0,0,0
"LBR",2020,291.70595,171.17283,474.07942
"MEX",2005,1.32266,1.32266,1.32266
"GLOBAL",2023,60.44178,54.83032,67.48058
"NGA",2023,298.9976,215.61984,406.19513
"IRQ",2001,0.38617,0.38617,0.38617
"KOR",2012,0.11348,0.11348,0.11348
"IND",2004,21.2216,16.37239,27.81597
"BFA",2004,559.00941,448.14883,687.41085
"HTI",2000,9.71368,5.60862,15.6209
"IRN",2010,2.3366,NA,NA
"EMR",2020,10.9538,7.76235,15.77698
"KOR",2001,0.77618,0.77618,0.77618
"COL",2002,32.64437,24.4546,41.25188
"GUY",2010,39.54723,32.34272,47.41377
"UGA",2022,267.39377,177.60084,421.56945
"ERI",2002,13.71638,4.94898,27.11064
"BOL",2019,2.38982,1.86404,2.93468
"COL",2016,11.00247,8.35921,13.74616
"AGO",2015,176.11377,136.86405,222.93508
"BDI",2007,239.04094,164.73701,336.33474
"CMR",2018,248.79911,190.17515,319.65377
"IDN",2008,5.28388,4.35953,6.50063
"STP",2011,45.47291,NA,NA
"MMR",2001,34.40254,24.01757,50.37581
"MDG",2018,71.8605,50.66463,95.25221
"SUR",2014,4.71865,NA,NA
"OMN",2010,0,0,0
"CAF",2015,353.40612,228.35507,525.20155
"AGO",2007,270.40761,208.18566,344.55127
"GUY",2020,27.3604,23.24389,31.90911
"TZA",2013,131.34678,97.71143,172.65527
"TGO",2007,433.00227,322.69733,568.14969
"PHL",2007,2.13306,1.46086,2.87988
"BWA",2021,0.67395,0.51441,0.93712
"ECU",2004,3.72534,3.72534,3.72534
"AGO",2012,153.95751,115.65263,200.57339
"ZMB",2010,167.72956,130.95328,211.39793
"ARM",2007,0,0,0
"BTN",2002,14.09118,14.09118,14.09118
"CMR",2009,351.61696,274.97007,442.91845
"GUY",2007,20.73963,17.61224,24.24913
"KEN",2004,186.64437,139.97451,244.48778
"LAO",2014,25.16413,18.25202,33.36307
"SWZ",2003,1.14505,1.14505,1.14505
"IRN",2000,29.0739,29.0739,29.0739
"CPV",2014,0.19519,0.19519,0.19519
"ZAF",2000,3.85965,2.80218,5.51869
"ARM",2004,0.01555,0.01555,0.01555
"CMR",2012,261.80631,194.20047,347.76356
"BLZ",2000,8.94367,8.94367,8.94367
"ERI",2006,6.08026,3.87748,8.57518
"BTN",2014,0.03502,0.03502,0.03502
"PAK",2023,17.6087,14.01257,23.65361
"SWZ",2020,0.69768,NA,NA
"ZWE",2010,104.37806,57.89634,164.18958
"SLV",2007,0.03279,0.03279,0.03279
"RWA",2013,109.49119,91.34108,128.80261
"NPL",2005,0.66094,0.66094,0.66094
"BRA",2010,9.91885,8.87773,10.72482
"IRQ",2022,0,0,0
"BOL",2008,2.95589,2.30854,3.63143
"CIV",2022,266.44571,196.47363,351.87951
"THA",2013,3.13887,NA,NA
"THA",2023,0.67388,0.67388,0.67388
"LKA",2012,0.00472,0.00472,0.00472
"GLOBAL",2002,77.71685,72.31811,84.35236
"TGO",2004,466.88761,362.47964,592.65133
"MMR",2015,6.10299,4.94826,7.35352
"TKM",2011,0,0,0
"LBR",2000,420.88394,261.26256,651.63798
"GAB",2012,256.57525,143.52356,419.01774
"EGY",2017,0,0,0
"PHL",2014,0.23774,0.1734,0.30843
"TUR",2009,0.00807,0.00807,0.00807
"DJI",2015,12.38055,NA,NA
"NGA",2001,394.49168,306.73397,501.43092
"WPR",2003,3.42122,2.0714,5.10901
"TGO",2011,304.80415,229.07815,399.91753
"BTN",2019,0.00353,0.00353,0.00353
"SAU",2016,0.08258,0.08258,0.08258
"TJK",2021,0,0,0
"SEN",2015,67.26594,46.39753,90.87253
"WPR",2017,2.09397,1.52288,2.79236
"PER",2004,10.548,8.96739,12.23259
"VNM",2008,0.18089,0.18089,0.18089
"SEAR",2008,15.89894,12.06763,22.15854
"TKM",2005,0.00305,0.00305,0.00305
"NPL",2008,0.49603,0.49603,0.49603
"VUT",2011,47.77121,36.5827,64.60275
"MWI",2008,357.91605,286.29669,440.56376
"GLOBAL",2019,57.06477,52.36314,62.54268
"SOM",2016,57.79678,32.7074,94.43209
"IDN",2010,8.08533,7.28759,8.99144
"GTM",2020,0.09463,0.08425,0.10898
"GAB",2015,232.1938,119.0303,410.71875
"GNB",2023,103.99524,33.20939,255.0884
"TGO",2001,430.51555,316.84872,574.46018
"CPV",2002,0.62587,0.62587,0.62587
"DJI",2004,3.0717,2.36794,3.77708
"OMN",2008,0,0,0
"AFR",2017,238.12535,219.72804,259.20694
"COM",2017,5.14888,NA,NA
"MOZ",2000,482.79261,393.31657,583.0777
"MEX",2013,0.1973,0.1973,0.1973
"SLE",2019,343.0013,220.48046,508.77577
"YEM",2017,36.2197,24.404,53.43966
"DJI",2008,3.07254,2.36752,3.77608
"SUR",2017,1.5623,NA,NA
"TJK",2004,1.58198,1.58198,1.58198
"SLV",2019,0,0,0
"MOZ",2009,375.70258,303.62505,460.85799
"VEN",2004,4.17481,3.69381,4.91655
"AFR",2008,292.30494,270.62229,318.75201
"VUT",2002,187.14612,127.496,272.29939
"NPL",2012,0.27562,0.27562,0.27562
"DOM",2007,0.66777,0.54873,0.79372
"CPV",2010,0.3546,0.3546,0.3546
"NGA",2012,316.22042,255.23952,389.00729
"THA",2020,0.22972,0.22972,0.22972
"PNG",2011,114.39298,41.82593,203.96252
"LAO",2000,31.75982,25.07087,39.35245
"MAR",2020,0,0,0
"GNB",2013,121.92175,56.7109,230.19715
"YEM",2021,44.25521,28.14417,67.50473
"GTM",2014,0.48706,0.43426,0.55962
"ECU",2020,0.1945,0.1945,0.1945
"BWA",2010,1.65367,0.98076,2.90902
"BTN",2010,0.83974,0.83974,0.83974
"TZA",2009,155.77689,114.32786,207.44144
"AFG",2004,39.41328,26.39863,58.92527
"KHM",2016,11.00754,9.50486,12.89287
"MWI",2012,324.47284,255.44784,406.39762
"MDG",2013,63.67438,40.604,97.72288
"VUT",2009,63.96683,34.2747,106.55803
"PAN",2021,1.42748,NA,NA
"CPV",2000,1.22177,1.22177,1.22177
"ETH",2008,96.46155,34.58216,283.27315
"DZA",2006,0.00051,0.00051,0.00051
"TGO",2021,238.95694,169.80505,328.01057
"BGD",2011,3.83216,3.28403,4.41467
"IRN",2003,33.5577,33.5577,33.5577
"BLZ",2022,0,0,0
"PER",2005,9.79739,8.33939,11.35661
"GLOBAL",2018,57.51625,53.19027,62.69581
"MWI",2004,375.22388,295.63219,470.10982
"EMR",2021,11.37074,8.11616,16.44405
"KOR",2008,0.31404,0.31404,0.31404
"TGO",2000,436.07944,324.80124,581.05484
"GEO",2003,7.73486,7.73486,7.73486
"PNG",2007,179.69254,59.7683,326.01488
"NIC",2012,0.30117,0.25033,0.35528
"AFG",2007,22.62628,11.90649,38.77185
"BEN",2010,414.35352,331.12628,512.41769
"GMB",2022,95.51825,74.35545,118.65403
"TZA",2006,226.26629,172.12333,292.73476
"TLS",2003,78.30404,65.93956,91.40255
"GNB",2018,66.47549,27.34428,138.8244
"CMR",2020,253.85976,194.22828,326.44126
"BLZ",2006,4.24898,4.24898,4.24898
"TCD",2023,206.53743,123.31165,324.3502
"MOZ",2001,499.70738,412.67278,602.27202
"BWA",2002,3.16665,1.77911,6.31949
"KGZ",2003,0.11455,0.11455,0.11455
"WPR",2004,3.94036,2.26358,5.94257
"NPL",2000,1.11957,1.11957,1.11957
"NGA",2003,382.08799,298.42326,484.06887
"MOZ",2005,445.83837,366.06146,537.12214
"NIC",2007,0.35493,0.29478,0.41901
"MOZ",2003,492.18803,405.89823,591.80571
"MDG",2017,77.22227,55.96737,101.22444
"COD",2022,317.33565,238.01861,415.99538
"BGD",2001,6.6167,2.93061,10.44604
"MAR",2012,0,0,0
"SLE",2012,433.57736,337.89353,547.84103
"ZWE",2006,102.5885,23.5368,257.51378
"CIV",2008,403.38302,326.63314,490.77692
